element_type,osmid,amenity,cuisine,name,geometry,shelter_type,atm,healthcare,bus,public_transport,capacity,nodes,ferry,landuse,addr:street,name:en,name:zh,wikidata,wikipedia,tourism,building,internet_access,internet_access:fee,operator,outdoor_seating,website,access,covered,email,opening_hours,surface,bicycle_parking,fee,operator:type,waste,parking,religion,layer,townhall:type,brand,brand:en,brand:wikidata,brand:zh,ref,takeaway,addr:city,addr:district,addr:postcode,addr:province,smoking,addr:housenumber,drive_through,operator:en,operator:wikidata,operator:zh,description,park_ride,barrier,backrest,female,male,toilets:disposal,bench,bin,diet:vegetarian,changing_table,unisex,wheelchair,highway,fuel:octane_92,source,social_facility,social_facility:for,alt_name,created_by,name:zh-Latn-pinyin,brand:wikipedia,name:de,official_name,phone,brand:zh-Hans,name:zh-Hans,address,contact:phone,lgbtq,addr:country,bar,payment:telephone_cards,check_date,name:cs,name:fi,name:fr,name:ko,name:sv,name:zh-Hant,delivery,not:brand:wikidata,addr:housename,designation,diet:halal,bicycle,motorcar,short_name,operator:wikipedia,motor_vehicle,supervised,bicycle_rental,drink:tea,material,recycling_type,collection_times,post_box:type,historic,note,vending,indoor,type,service:bicycle:pump,maxheight,name:zh-CN,name:zh-Hant-CN,entrance,name:ru,fast_food,tower:type,brand:zh-Hant,int_name,start_date,shop,dispensing,level,description:en,phone:mobile,brand:ja,branch,parcel_mail_in,parcel_pickup,payment,payment:mobilepay,payment:cash,payment:mobile_phone,cash_in,post_office,addr:floor,toilets,colour,toilets:handwashing,name:ja,diet:chicken,diet:meat,diet:mediterranean,diet:salad,theatre:type,indoor_seating,self_service,air_conditioning,old_name,internet_access:ssid,healthcare:speciality,denomination,height,building:levels,was:building,grades,alt_name:zh,addr:full,addr:full:en,office,capacity:disabled,construction,trolleybus,ways,name:nan,name:nan-HJ,name:nan-POJ,name:nan-TL,short_name:en,short_name:nan,short_name:nan-HJ,short_name:nan-POJ,short_name:nan-TL,short_name:zh,stars,lit,shelter,postal_code,cargo,opening_hours:covid19,toilets:access,emergency,theatre:genre,roof:height,roof:shape,title,residential,studio,site,payment:alipay,payment:coins,payment:wechat,network,payment:叮嗒出行,payment:杭州市民卡,payment:杭州通,location,lockable,fixme,fixme:type,school,name:el,name:es,preschool,psv,taxi,tourist_bus,coach,diet:local
way,1188603255,school,,林苑学校,"POLYGON ((120.2992898 30.4621135, 120.2994383 30.4619333, 120.2990405 30.4617087, 120.2991747 30.461291, 120.299267 30.4611356, 120.3000007 30.4615309, 120.3000447 30.461613, 120.3000281 30.4618071, 120.2996644 30.4623153, 120.2992898 30.4621135))",,,,,,,"[11036972784, 11036972785, 11036972786, 11036972787, 11036972788, 7327866852, 7327866853, 11036972789, 11036972790, 11036972784]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188603256,school,,临平区林苑学校第二课堂活动基地,"POLYGON ((120.3014709 30.4631339, 120.3014718 30.4631013, 120.3015042 30.4619755, 120.301672 30.4619605, 120.3019234 30.4619907, 120.3021338 30.4620553, 120.3021998 30.4621437, 120.3022942 30.4629762, 120.3023782 30.4632187, 120.3017828 30.4631785, 120.3017373 30.4632785, 120.3014709 30.4631339))",,,,,,,"[11036972791, 11036973037, 11036972792, 7327866861, 11036972793, 7327866864, 7327866865, 11036972794, 11036972795, 11036972796, 11036972797, 11036972791]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188603264,school,,临平区亭趾实验小学,"POLYGON ((120.3004041 30.4679056, 120.3012978 30.4679313, 120.3013587 30.4676635, 120.3017173 30.4677073, 120.3018103 30.4670408, 120.3015787 30.467057, 120.3013283 30.4670462, 120.3011467 30.4670138, 120.3010341 30.4669868, 120.3009589 30.4669491, 120.3009277 30.4668951, 120.3008212 30.4668627, 120.3006585 30.4668573, 120.3005521 30.4668573, 120.300477 30.4669167, 120.3004269 30.4671217, 120.300333 30.4671109, 120.3002829 30.4667926, 120.3002453 30.466744, 120.3001452 30.466744, 120.3000477 30.4667842, 120.2999552 30.4676187, 120.3004079 30.4677027, 120.3004041 30.4679056))",,,,,,,"[11036973024, 11036973025, 11036973026, 11036973027, 7353292354, 7353292355, 7353292356, 7353292357, 7353292358, 7353292359, 7353292360, 7353292361, 7353292362, 7353292363, 7353292364, 7353292365, 7353292366, 7353292367, 7353292368, 7353292369, 11036973028, 11036973029, 11036973030, 11036973024]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188603270,kindergarten,,运河第一幼儿园,"POLYGON ((120.2960986 30.4670924, 120.2963725 30.4663263, 120.2969164 30.4665679, 120.2971868 30.4668156, 120.2971767 30.467156, 120.2969969 30.467317, 120.2960986 30.4670924))",,,,,,,"[11036973076, 11036973077, 11036973078, 11036973079, 7353292400, 11036973080, 11036973076]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188603288,social_facility,,运河街道农村五保供养服务中心,"POLYGON ((120.2990296 30.4657221, 120.2994609 30.4657953, 120.2994363 30.4659531, 120.2990046 30.4658748, 120.2990296 30.4657221))",,,,,,,"[11036973164, 11036973165, 11036973153, 11036973162, 11036973164]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188603328,townhall,,兴旺村村委会,"POLYGON ((120.2933151 30.4710721, 120.2933844 30.470722, 120.2935438 30.470531, 120.2936627 30.470531, 120.2936627 30.4706848, 120.2943955 30.4708205, 120.2943824 30.4711038, 120.2933151 30.4710721))",,,,,,,"[11036973437, 11036973438, 11036973439, 11036973440, 11036973441, 11036973442, 11036973443, 11036973437]",,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188603329,hospital,,绿城双慈医院,"POLYGON ((120.2946898 30.4747898, 120.2947224 30.474228, 120.2958919 30.4742643, 120.2958724 30.474777, 120.2958712 30.474809, 120.2946898 30.4747898))",,,hospital,,,,"[11036973445, 11036973446, 11036973447, 11036973466, 11036973448, 11036973445]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188603330,social_facility,,杭州市临平区(怡宁)残疾人托养中心,"POLYGON ((120.2924525 30.4748093, 120.2925065 30.4741687, 120.2936972 30.4742063, 120.2936623 30.4748539, 120.2924525 30.4748093))",,,,,,,"[11036973449, 11036973450, 11036973451, 11036973452, 11036973449]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188603331,social_facility,,大爱天下绿城颐养中心,"POLYGON ((120.2939032 30.4749845, 120.2938144 30.4748434, 120.2938811 30.4742039, 120.2946836 30.4742465, 120.2946898 30.4747898, 120.2945305 30.4748336, 120.2945305 30.4749652, 120.2939032 30.4749845))",,,,,,,"[11036973453, 11036973454, 11036973455, 11036973456, 11036973445, 11036973457, 11036973458, 11036973453]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nursing_home,senior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188603332,social_facility,,余杭绿城大爱天下老年福利中心,"POLYGON ((120.2925065 30.4741687, 120.2918866 30.4742193, 120.2916898 30.4755659, 120.293761 30.475656, 120.2937417 30.4765561, 120.2945179 30.4764653, 120.2945421 30.4752024, 120.295872 30.4752043, 120.2958724 30.474777, 120.2958919 30.4742643, 120.2925065 30.4741687))",,,,,,,"[11036973450, 11036973459, 11036973460, 11036973461, 11036973462, 11036973463, 11036973464, 11036973465, 11036973466, 11036973447, 11036973450]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nursing_home,senior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188703939,waste_transfer_station,,,"POLYGON ((120.2833263 30.4753674, 120.2835571 30.4752037, 120.284097 30.4749769, 120.2847715 30.4750311, 120.2853617 30.4751338, 120.2853552 30.4757694, 120.283328 30.4755122, 120.2833263 30.4753674))",,,,,,,"[11037820600, 11037820601, 11037820602, 11037820603, 11037820604, 11037820605, 11037820599, 11037820600]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188872475,townhall,,中共杭州市余杭区运河街道杭南村总支部委员会,"POLYGON ((120.2613805 30.4884886, 120.2614467 30.4877814, 120.2617935 30.4878188, 120.2618336 30.4882187, 120.2619921 30.4882789, 120.2619934 30.4883603, 120.2618456 30.4883841, 120.2616982 30.4884995, 120.2613805 30.4884886))",,,,,,,"[11039299406, 11039299407, 11039299408, 11039299409, 11039299410, 11039299411, 11039299412, 11039299413, 11039299406]",,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188872476,hospital,,杭南社区卫生服务站(杭南路),"POLYGON ((120.2609913 30.4879836, 120.2609993 30.4877194, 120.2613096 30.4877402, 120.261299 30.4879996, 120.2609913 30.4879836))",,,hospital,,,,"[11039299414, 11039299415, 11039299416, 11039299417, 11039299414]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188879237,hospital,,临平区运河街道社区卫生服务中心(新),"POLYGON ((120.2879815 30.4799104, 120.2880102 30.4789179, 120.2892451 30.4789994, 120.2891688 30.4799878, 120.2889101 30.479971, 120.2879815 30.4799104))",,,hospital,,,,"[11039353950, 11039353951, 11039353952, 11039353953, 11039353954, 11039353950]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188879238,hospital,,浙大二院临平院区(运河分院),"POLYGON ((120.2889101 30.479971, 120.2887375 30.4807489, 120.287958 30.4807268, 120.2879815 30.4799104, 120.2889101 30.479971))",,,hospital,,,,"[11039353954, 11039353955, 11039353956, 11039353950, 11039353954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188879246,university,,浙江理工大学临平校区,"POLYGON ((120.280991 30.4804145, 120.2809983 30.480324, 120.2810375 30.4802133, 120.2811569 30.4801731, 120.2878028 30.4809561, 120.2902458 30.4810791, 120.2900311 30.4825669, 120.2900457 30.4833396, 120.2887678 30.4834924, 120.2865675 30.4844219, 120.2852379 30.4849191, 120.2844455 30.4850883, 120.2842714 30.4851475, 120.2824281 30.4853596, 120.2823029 30.4853148, 120.2822443 30.4851628, 120.2821775 30.4846135, 120.2819893 30.4840068, 120.280991 30.4804145))",,,,,,,"[11039353998, 11039353999, 11039354000, 11039354001, 11039354002, 11039354003, 11039354004, 11039360905, 11039360906, 11039360907, 11039360908, 11039360909, 11039360910, 11039360911, 11039360912, 11039360913, 11039360914, 11039360915, 11039353998]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188879249,school,,杭州市临平区运河小学,"POLYGON ((120.2932047 30.4833975, 120.2933455 30.4812618, 120.2950186 30.4813302, 120.2951886 30.4814696, 120.295232 30.4822723, 120.2949886 30.4825811, 120.2948327 30.4828303, 120.2946587 30.4828142, 120.2944763 30.482745, 120.29421 30.482708, 120.2938831 30.4827916, 120.2935865 30.4829772, 120.2933955 30.4831085, 120.2933397 30.4834009, 120.2932047 30.4833975))",,,,,,,"[11039360950, 11039360951, 11039360952, 11039360953, 11039360954, 11039360955, 11039360956, 11039360957, 11039360958, 11039360959, 11039360960, 11039360961, 11039360962, 11039360963, 11039360950]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188879256,school,,运河中学,"POLYGON ((120.2939013 30.4882954, 120.2935989 30.4880298, 120.2934109 30.4873231, 120.2935343 30.4866133, 120.2943052 30.4861861, 120.2947497 30.4861525, 120.2959934 30.4860588, 120.2964313 30.488338, 120.2939013 30.4882954))",,,,,,,"[11039361007, 11039361008, 11039361009, 11039361010, 11039361011, 11039361014, 11039361012, 11039361013, 11039361007]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188879257,kindergarten,,临平区运河第三幼儿园,"POLYGON ((120.2947497 30.4861525, 120.2946872 30.4853275, 120.2958476 30.4852499, 120.2959934 30.4860588, 120.2947497 30.4861525))",,,,,,,"[11039361014, 11039361015, 11039361016, 11039361012, 11039361014]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188900554,parking,,,"POLYGON ((120.3013643 30.4844738, 120.3008155 30.4834008, 120.3010704 30.483286, 120.3014898 30.484428, 120.3013643 30.4844738))",,,,,,,"[11039557842, 11039557843, 11039557844, 11039557845, 11039557842]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188906615,social_facility,,螺蛳桥村居家养老服务照料中心,"POLYGON ((120.3018162 30.4890611, 120.3017512 30.4888698, 120.3022419 30.4888423, 120.30235 30.4890042, 120.3018162 30.4890611))",,,,,,,"[11039600500, 11039600501, 11039600502, 11039600503, 11039600500]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_home,senior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188906638,townhall,,东新村委会,"POLYGON ((120.3087945 30.496272, 120.3086728 30.4956739, 120.3095975 30.4955734, 120.309678 30.4961959, 120.3087945 30.496272))",,,,,,,"[11039600686, 11039600687, 11039600688, 11039600689, 11039600686]",,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188906642,school,,运河镇博陆中心小学,"POLYGON ((120.3013732 30.4976082, 120.3012006 30.4962761, 120.3031043 30.4961136, 120.3032041 30.4970423, 120.3032486 30.4974564, 120.3025983 30.4975091, 120.3017537 30.4975774, 120.3013732 30.4976082))",,,,,,,"[11039600726, 11039600727, 11039600728, 11039600759, 11039600729, 11039600758, 11039600735, 11039600726]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188906653,driving_school,,杭州临北机动车驾驶员培训有限公司(东湖北路校区),"POLYGON ((120.2943401 30.493547, 120.2943475 30.4929381, 120.2928646 30.4929074, 120.2930406 30.4935171, 120.2943401 30.493547))",,,,,,,"[11039600828, 11039600822, 11039600829, 11039600830, 11039600828]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188906654,hospital,,杭州临平博陆医院,"POLYGON ((120.2913935 30.4946338, 120.2911016 30.4944565, 120.2911174 30.4938423, 120.2925486 30.4941036, 120.2927865 30.4947814, 120.2913935 30.4946338))",,,hospital,,,,"[11039600831, 11039600832, 11039600833, 11039600834, 11039600835, 11039600831]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1189857653,fuel,,中国海油,"POLYGON ((120.3038247 30.5029582, 120.3038201 30.5035999, 120.303873 30.5038366, 120.3040312 30.5038714, 120.3048356 30.5038357, 120.3052376 30.5037363, 120.3054684 30.5036188, 120.3055733 30.5033748, 120.3055313 30.503173, 120.3054159 30.5031881, 120.3053775 30.5029923, 120.3053285 30.5029411, 120.3052731 30.5029467, 120.3049891 30.5030144, 120.3038247 30.5029582))",,,,,,,"[11048279578, 11048279582, 11048279583, 11048279584, 5240718759, 5240718757, 5240718755, 5240718753, 5240718752, 5240718751, 5240718750, 5240718749, 11048279580, 11048279581, 11048279578]",,,,CNOOC,中国海油,,,,,,,,,,,,,,,,,,,,,,,中国海油,CNOOC,Q795354,中国海油,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1189857654,hospital,,临平区运河街道社区卫生服务中心博陆服务站,"POLYGON ((120.3027574 30.5029701, 120.3026283 30.5025696, 120.3037374 30.5024397, 120.3037152 30.5027953, 120.3027574 30.5029701))",,,hospital,,,,"[11048279585, 11048279586, 11048279587, 11048279588, 11048279585]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1189857655,school,,博陆中心小学,"POLYGON ((120.3039278 30.501756, 120.3038811 30.5013379, 120.3044056 30.5012146, 120.3044807 30.5017257, 120.3039278 30.501756))",,,,,,,"[11048279589, 11048279590, 11048279591, 11048279592, 11048279589]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
